model,tree,sdratio,modelType,rateParam,rateEstimate
bibi-sd10-cid2-equal,bibi,0.1,cid2,turnover0C,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,turnover1C,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,turnover0D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,turnover1D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,eps0A,2.061153622438558e-9
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0A1A,0.05481537566897464
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1A0A,0.05481537566897464
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0A0B,0.05481537566897464
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0A0C,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0A0D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1A1B,0.05481537566897464
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1A1C,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1A1D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0B1B,0.05481537566897464
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1B0B,0.05481537566897464
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0B0A,0.05481537566897464
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0B0C,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0B0D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1B1A,0.05481537566897464
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1B1C,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1B1D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0C1C,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1C0C,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0C0A,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0C0B,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0C0D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1C1A,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1C1B,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1C1D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0D1D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1D0D,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0D0A,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0D0B,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q0D0C,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1D1A,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1D1B,NA
bibi-sd10-cid2-equal,bibi,0.1,cid2,q1D1C,NA
bibi-sd10-cid2,bibi,0.1,cid2,turnover0A,0.1392367097771783
bibi-sd10-cid2,bibi,0.1,cid2,turnover1A,0.1392367097771783
bibi-sd10-cid2,bibi,0.1,cid2,turnover0B,0.13945569897568583
bibi-sd10-cid2,bibi,0.1,cid2,turnover1B,0.13945569897568583
bibi-sd10-cid2,bibi,0.1,cid2,turnover0C,NA
bibi-sd10-cid2,bibi,0.1,cid2,turnover1C,NA
bibi-sd10-cid2,bibi,0.1,cid2,turnover0D,NA
bibi-sd10-cid2,bibi,0.1,cid2,turnover1D,NA
bibi-sd10-cid2,bibi,0.1,cid2,eps0A,2.7162722828532867e-9
bibi-sd10-cid2,bibi,0.1,cid2,q0A1A,0.05626138051916861
bibi-sd10-cid2,bibi,0.1,cid2,q1A0A,0.03147255264578596
bibi-sd10-cid2,bibi,0.1,cid2,q0A0B,86.63347682754653
bibi-sd10-cid2,bibi,0.1,cid2,q0A0C,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0A0D,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1A1B,86.63347682754653
bibi-sd10-cid2,bibi,0.1,cid2,q1A1C,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1A1D,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0B1B,0.05626138051916861
bibi-sd10-cid2,bibi,0.1,cid2,q1B0B,0.03147255264578596
bibi-sd10-cid2,bibi,0.1,cid2,q0B0A,86.63347682754653
bibi-sd10-cid2,bibi,0.1,cid2,q0B0C,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0B0D,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1B1A,86.63347682754653
bibi-sd10-cid2,bibi,0.1,cid2,q1B1C,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1B1D,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0C1C,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1C0C,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0C0A,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0C0B,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0C0D,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1C1A,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1C1B,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1C1D,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0D1D,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1D0D,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0D0A,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0D0B,NA
bibi-sd10-cid2,bibi,0.1,cid2,q0D0C,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1D1A,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1D1B,NA
bibi-sd10-cid2,bibi,0.1,cid2,q1D1C,NA
bibi-sd10-cid4-equal,bibi,0.1,cid4,turnover0A,0.01927527985780449
bibi-sd10-cid4-equal,bibi,0.1,cid4,turnover1A,0.01927527985780449
bibi-sd10-cid4-equal,bibi,0.1,cid4,turnover0B,0.019282618870517913
bibi-sd10-cid4-equal,bibi,0.1,cid4,turnover1B,0.019282618870517913
bibi-sd10-cid4-equal,bibi,0.1,cid4,turnover0C,0.23794878406980527
bibi-sd10-cid4-equal,bibi,0.1,cid4,turnover1C,0.23794878406980527
bibi-sd10-cid4-equal,bibi,0.1,cid4,turnover0D,0.01927685721832544
bibi-sd10-cid4-equal,bibi,0.1,cid4,turnover1D,0.01927685721832544
bibi-sd10-cid4-equal,bibi,0.1,cid4,eps0A,2.061153622438558e-9
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0A1A,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1A0A,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0A0B,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0A0C,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0A0D,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1A1B,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1A1C,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1A1D,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0B1B,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1B0B,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0B0A,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0B0C,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0B0D,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1B1A,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1B1C,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1B1D,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0C1C,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1C0C,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0C0A,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0C0B,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0C0D,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1C1A,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1C1B,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1C1D,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0D1D,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1D0D,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0D0A,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0D0B,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q0D0C,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1D1A,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1D1B,0.047842221852826876
bibi-sd10-cid4-equal,bibi,0.1,cid4,q1D1C,0.047842221852826876
bibi-sd10-cid4,bibi,0.1,cid4,turnover0A,0.01954405452487385
bibi-sd10-cid4,bibi,0.1,cid4,turnover1A,0.01954405452487385
bibi-sd10-cid4,bibi,0.1,cid4,turnover0B,0.019420030635191335
bibi-sd10-cid4,bibi,0.1,cid4,turnover1B,0.019420030635191335
bibi-sd10-cid4,bibi,0.1,cid4,turnover0C,0.2450506111276579
bibi-sd10-cid4,bibi,0.1,cid4,turnover1C,0.2450506111276579
bibi-sd10-cid4,bibi,0.1,cid4,turnover0D,0.01943019956357623
bibi-sd10-cid4,bibi,0.1,cid4,turnover1D,0.01943019956357623
bibi-sd10-cid4,bibi,0.1,cid4,eps0A,2.061153622438558e-9
bibi-sd10-cid4,bibi,0.1,cid4,q0A1A,0.05626992671515179
bibi-sd10-cid4,bibi,0.1,cid4,q1A0A,0.031514480955423654
bibi-sd10-cid4,bibi,0.1,cid4,q0A0B,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0A0C,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0A0D,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1A1B,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1A1C,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1A1D,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0B1B,0.05626992671515179
bibi-sd10-cid4,bibi,0.1,cid4,q1B0B,0.031514480955423654
bibi-sd10-cid4,bibi,0.1,cid4,q0B0A,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0B0C,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0B0D,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1B1A,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1B1C,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1B1D,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0C1C,0.05626992671515179
bibi-sd10-cid4,bibi,0.1,cid4,q1C0C,0.031514480955423654
bibi-sd10-cid4,bibi,0.1,cid4,q0C0A,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0C0B,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0C0D,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1C1A,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1C1B,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1C1D,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0D1D,0.05626992671515179
bibi-sd10-cid4,bibi,0.1,cid4,q1D0D,0.031514480955423654
bibi-sd10-cid4,bibi,0.1,cid4,q0D0A,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0D0B,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q0D0C,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1D1A,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1D1B,0.054172223134356004
bibi-sd10-cid4,bibi,0.1,cid4,q1D1C,0.054172223134356004
bibi-sd10-hisse-equal,bibi,0.1,hisse,turnover0A,0.02007463327229362
bibi-sd10-hisse-equal,bibi,0.1,hisse,turnover1A,2.721903495995509e-4
bibi-sd10-hisse-equal,bibi,0.1,hisse,turnover0B,0.158641198293475
bibi-sd10-hisse-equal,bibi,0.1,hisse,turnover1B,0.20029511640635736
bibi-sd10-hisse-equal,bibi,0.1,hisse,turnover0C,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,turnover1C,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,turnover0D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,turnover1D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,eps0A,2.061153622438558e-9
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0A1A,0.055456461756460254
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1A0A,0.055456461756460254
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0A0B,0.055456461756460254
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0A0C,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0A0D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1A1B,0.055456461756460254
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1A1C,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1A1D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0B1B,0.055456461756460254
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1B0B,0.055456461756460254
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0B0A,0.055456461756460254
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0B0C,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0B0D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1B1A,0.055456461756460254
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1B1C,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1B1D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0C1C,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1C0C,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0C0A,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0C0B,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0C0D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1C1A,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1C1B,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1C1D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0D1D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1D0D,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0D0A,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0D0B,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q0D0C,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1D1A,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1D1B,NA
bibi-sd10-hisse-equal,bibi,0.1,hisse,q1D1C,NA
bibi-sd10-hisse,bibi,0.1,hisse,turnover0A,0.022644349876778665
bibi-sd10-hisse,bibi,0.1,hisse,turnover1A,2.061153622438558e-9
bibi-sd10-hisse,bibi,0.1,hisse,turnover0B,0.22083647393407654
bibi-sd10-hisse,bibi,0.1,hisse,turnover1B,0.18304670832337255
bibi-sd10-hisse,bibi,0.1,hisse,turnover0C,NA
bibi-sd10-hisse,bibi,0.1,hisse,turnover1C,NA
bibi-sd10-hisse,bibi,0.1,hisse,turnover0D,NA
bibi-sd10-hisse,bibi,0.1,hisse,turnover1D,NA
bibi-sd10-hisse,bibi,0.1,hisse,eps0A,2.061153622438558e-9
bibi-sd10-hisse,bibi,0.1,hisse,q0A1A,0.022517048159639244
bibi-sd10-hisse,bibi,0.1,hisse,q1A0A,0.07289709885283448
bibi-sd10-hisse,bibi,0.1,hisse,q0A0B,0.09801493809589043
bibi-sd10-hisse,bibi,0.1,hisse,q0A0C,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0A0D,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1A1B,0.09801493809589043
bibi-sd10-hisse,bibi,0.1,hisse,q1A1C,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1A1D,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0B1B,0.08140111510973679
bibi-sd10-hisse,bibi,0.1,hisse,q1B0B,0.011120874071747394
bibi-sd10-hisse,bibi,0.1,hisse,q0B0A,0.09801493809589043
bibi-sd10-hisse,bibi,0.1,hisse,q0B0C,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0B0D,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1B1A,0.09801493809589043
bibi-sd10-hisse,bibi,0.1,hisse,q1B1C,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1B1D,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0C1C,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1C0C,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0C0A,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0C0B,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0C0D,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1C1A,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1C1B,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1C1D,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0D1D,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1D0D,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0D0A,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0D0B,NA
bibi-sd10-hisse,bibi,0.1,hisse,q0D0C,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1D1A,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1D1B,NA
bibi-sd10-hisse,bibi,0.1,hisse,q1D1C,NA
bibi-sd10-null-equal,bibi,0.1,null,turnover0A,0.13933423705486875
bibi-sd10-null-equal,bibi,0.1,null,turnover1A,0.13933423705486875
bibi-sd10-null-equal,bibi,0.1,null,turnover0B,NA
bibi-sd10-null-equal,bibi,0.1,null,turnover1B,NA
bibi-sd10-null-equal,bibi,0.1,null,turnover0C,NA
bibi-sd10-null-equal,bibi,0.1,null,turnover1C,NA
bibi-sd10-null-equal,bibi,0.1,null,turnover0D,NA
bibi-sd10-null-equal,bibi,0.1,null,turnover1D,NA
bibi-sd10-null-equal,bibi,0.1,null,eps0A,2.061153622438558e-9
bibi-sd10-null-equal,bibi,0.1,null,q0A1A,0.04520204801585874
bibi-sd10-null-equal,bibi,0.1,null,q1A0A,0.04520204801585874
bibi-sd10-null-equal,bibi,0.1,null,q0A0B,NA
bibi-sd10-null-equal,bibi,0.1,null,q0A0C,NA
bibi-sd10-null-equal,bibi,0.1,null,q0A0D,NA
bibi-sd10-null-equal,bibi,0.1,null,q1A1B,NA
bibi-sd10-null-equal,bibi,0.1,null,q1A1C,NA
bibi-sd10-null-equal,bibi,0.1,null,q1A1D,NA
bibi-sd10-null-equal,bibi,0.1,null,q0B1B,NA
bibi-sd10-null-equal,bibi,0.1,null,q1B0B,NA
bibi-sd10-null-equal,bibi,0.1,null,q0B0A,NA
bibi-sd10-null-equal,bibi,0.1,null,q0B0C,NA
bibi-sd10-null-equal,bibi,0.1,null,q0B0D,NA
bibi-sd10-null-equal,bibi,0.1,null,q1B1A,NA
bibi-sd10-null-equal,bibi,0.1,null,q1B1C,NA
bibi-sd10-null-equal,bibi,0.1,null,q1B1D,NA
bibi-sd10-null-equal,bibi,0.1,null,q0C1C,NA
bibi-sd10-null-equal,bibi,0.1,null,q1C0C,NA
bibi-sd10-null-equal,bibi,0.1,null,q0C0A,NA
bibi-sd10-null-equal,bibi,0.1,null,q0C0B,NA
bibi-sd10-null-equal,bibi,0.1,null,q0C0D,NA
bibi-sd10-null-equal,bibi,0.1,null,q1C1A,NA
bibi-sd10-null-equal,bibi,0.1,null,q1C1B,NA
bibi-sd10-null-equal,bibi,0.1,null,q1C1D,NA
bibi-sd10-null-equal,bibi,0.1,null,q0D1D,NA
bibi-sd10-null-equal,bibi,0.1,null,q1D0D,NA
bibi-sd10-null-equal,bibi,0.1,null,q0D0A,NA
bibi-sd10-null-equal,bibi,0.1,null,q0D0B,NA
bibi-sd10-null-equal,bibi,0.1,null,q0D0C,NA
bibi-sd10-null-equal,bibi,0.1,null,q1D1A,NA
bibi-sd10-null-equal,bibi,0.1,null,q1D1B,NA
bibi-sd10-null-equal,bibi,0.1,null,q1D1C,NA
bibi-sd10-null,bibi,0.1,null,turnover0A,0.1393345632611187
bibi-sd10-null,bibi,0.1,null,turnover1A,0.1393345632611187
bibi-sd10-null,bibi,0.1,null,turnover0B,NA
bibi-sd10-null,bibi,0.1,null,turnover1B,NA
bibi-sd10-null,bibi,0.1,null,turnover0C,NA
bibi-sd10-null,bibi,0.1,null,turnover1C,NA
bibi-sd10-null,bibi,0.1,null,turnover0D,NA
bibi-sd10-null,bibi,0.1,null,turnover1D,NA
bibi-sd10-null,bibi,0.1,null,eps0A,2.061153622438558e-9
bibi-sd10-null,bibi,0.1,null,q0A1A,0.05627339987082486
bibi-sd10-null,bibi,0.1,null,q1A0A,0.03151735286491564
bibi-sd10-null,bibi,0.1,null,q0A0B,NA
bibi-sd10-null,bibi,0.1,null,q0A0C,NA
bibi-sd10-null,bibi,0.1,null,q0A0D,NA
bibi-sd10-null,bibi,0.1,null,q1A1B,NA
bibi-sd10-null,bibi,0.1,null,q1A1C,NA
bibi-sd10-null,bibi,0.1,null,q1A1D,NA
bibi-sd10-null,bibi,0.1,null,q0B1B,NA
bibi-sd10-null,bibi,0.1,null,q1B0B,NA
bibi-sd10-null,bibi,0.1,null,q0B0A,NA
bibi-sd10-null,bibi,0.1,null,q0B0C,NA
bibi-sd10-null,bibi,0.1,null,q0B0D,NA
bibi-sd10-null,bibi,0.1,null,q1B1A,NA
bibi-sd10-null,bibi,0.1,null,q1B1C,NA
bibi-sd10-null,bibi,0.1,null,q1B1D,NA
bibi-sd10-null,bibi,0.1,null,q0C1C,NA
bibi-sd10-null,bibi,0.1,null,q1C0C,NA
bibi-sd10-null,bibi,0.1,null,q0C0A,NA
bibi-sd10-null,bibi,0.1,null,q0C0B,NA
bibi-sd10-null,bibi,0.1,null,q0C0D,NA
bibi-sd10-null,bibi,0.1,null,q1C1A,NA
bibi-sd10-null,bibi,0.1,null,q1C1B,NA
bibi-sd10-null,bibi,0.1,null,q1C1D,NA
bibi-sd10-null,bibi,0.1,null,q0D1D,NA
bibi-sd10-null,bibi,0.1,null,q1D0D,NA
bibi-sd10-null,bibi,0.1,null,q0D0A,NA
bibi-sd10-null,bibi,0.1,null,q0D0B,NA
bibi-sd10-null,bibi,0.1,null,q0D0C,NA
bibi-sd10-null,bibi,0.1,null,q1D1A,NA
bibi-sd10-null,bibi,0.1,null,q1D1B,NA
bibi-sd10-null,bibi,0.1,null,q1D1C,NA
